[DEBUG] [2021-07-01 20:44:28] AbstractEnvironment.setActiveProfiles(296) | Activating profiles []
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'taskExecutorBuilder' via factory method to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'error'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'beanNameViewResolver'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5f9b2141'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'conventionErrorViewResolver'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'errorAttributes'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'basicErrorController'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'basicErrorController' via factory method to bean named 'errorAttributes'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@456d6c1e'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@456d6c1e'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'requestMappingHandlerAdapter'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcContentNegotiationManager'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcValidator'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcValidator'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcValidator'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'messageConverters'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'stringHttpMessageConverter'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'stringHttpMessageConverter' via factory method to bean named 'environment'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mappingJackson2HttpMessageConverter'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'jacksonObjectMapper'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'standardJacksonObjectMapperBuilderCustomizer'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'standardJacksonObjectMapperBuilderCustomizer' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5f9b2141'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'standardJacksonObjectMapperBuilderCustomizer' via factory method to bean named 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'jacksonObjectMapperBuilder' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5f9b2141'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'jacksonObjectMapperBuilder' via factory method to bean named 'standardJacksonObjectMapperBuilderCustomizer'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'parameterNamesModule'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'jsonComponentModule'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'jacksonObjectMapper' via factory method to bean named 'jacksonObjectMapperBuilder'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'mappingJackson2HttpMessageConverter' via factory method to bean named 'jacksonObjectMapper'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'applicationTaskExecutor'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'applicationTaskExecutor' via factory method to bean named 'taskExecutorBuilder'
[DEBUG] [2021-07-01 20:54:01] ExecutorConfigurationSupport.initialize(181) | Initializing ExecutorService 'applicationTaskExecutor'
[DEBUG] [2021-07-01 20:54:01] RequestMappingHandlerAdapter.initControllerAdviceCache(625) | ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'requestMappingHandlerMapping'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcResourceUrlProvider'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-01 20:54:01] AbstractHandlerMethodMapping.detectHandlerMethods(294) | 
	c.e.d.c.ChainController:
	{POST [/v1/chain/genId]}: genId(String,String)
	{POST [/v1/chain/initHead]}: initHead(String,String,String,String,String)
	{POST [/v1/chain/giveRight]}: giveRight(String,String,String,String)
	{POST [/v1/chain/addNode]}: addNode(String,String,String,String,String)
[DEBUG] [2021-07-01 20:54:01] AbstractHandlerMethodMapping.detectHandlerMethods(294) | 
	c.e.d.c.QueryController:
	{GET [/v1/query/showPath]}: showPath(String)
[DEBUG] [2021-07-01 20:54:01] AbstractHandlerMethodMapping.detectHandlerMethods(294) | 
	c.e.d.c.UserController:
	{POST [/v1/usr/signup]}: signup(String,String,int,String)
	{POST [/v1/usr/signin]}: signin(String,String,int)
[DEBUG] [2021-07-01 20:54:01] AbstractHandlerMethodMapping.detectHandlerMethods(294) | 
	o.s.b.a.w.s.e.BasicErrorController:
	{ [/error]}: error(HttpServletRequest)
	{ [/error], produces [text/html]}: errorHtml(HttpServletRequest,HttpServletResponse)
[DEBUG] [2021-07-01 20:54:01] AbstractHandlerMethodMapping.handlerMethodsInitialized(361) | 9 mappings in 'requestMappingHandlerMapping'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'welcomePageHandlerMapping'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5f9b2141'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'localeResolver'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'themeResolver'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'flashMapManager'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcPatternParser'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcUrlPathHelper'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcPathMatcher'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'viewControllerHandlerMapping'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'beanNameHandlerMapping'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-01 20:54:01] AbstractDetectingUrlHandlerMapping.detectHandlers(86) | 'beanNameHandlerMapping' {}
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'routerFunctionMapping'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'resourceHandlerMapping'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[DEBUG] [2021-07-01 20:54:01] SimpleUrlHandlerMapping.logMappings(177) | 'resourceHandlerMapping' {/webjars/**=ResourceHttpRequestHandler [Classpath [META-INF/resources/webjars/]], /**=ResourceHttpRequestHandler [Classpath [META-INF/resources/], Classpath [resources/], Classpath [static/], Classpath [public/], ServletContext [/]]}
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'defaultServletHandlerMapping'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'handlerFunctionAdapter'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcUriComponentsContributor'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'mvcConversionService'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'requestMappingHandlerAdapter'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'httpRequestHandlerAdapter'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'simpleControllerHandlerAdapter'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'handlerExceptionResolver'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'handlerExceptionResolver' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-01 20:54:01] ExceptionHandlerExceptionResolver.initExceptionHandlerAdviceCache(307) | ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'mvcViewResolver'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'mvcViewResolver' via factory method to bean named 'mvcContentNegotiationManager'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'viewNameTranslator'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'defaultViewResolver'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'viewResolver'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'viewResolver' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@456d6c1e'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$ClassProxyingConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'applicationAvailability'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'lifecycleProcessor'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'lifecycleProcessor' via factory method to bean named 'spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.gson.GsonAutoConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'gsonBuilder'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'standardGsonBuilderCustomizer'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.gson-org.springframework.boot.autoconfigure.gson.GsonProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'standardGsonBuilderCustomizer' via factory method to bean named 'spring.gson-org.springframework.boot.autoconfigure.gson.GsonProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'gsonBuilder' via factory method to bean named 'standardGsonBuilderCustomizer'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'gson'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'gson' via factory method to bean named 'gsonBuilder'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.GsonHttpMessageConvertersConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration' via constructor to bean named 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.netty.NettyAutoConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.netty-org.springframework.boot.autoconfigure.netty.NettyProperties'
[DEBUG] [2021-07-01 20:54:01] ConstructorResolver.createArgumentArray(808) | Autowiring by type from bean name 'org.springframework.boot.autoconfigure.netty.NettyAutoConfiguration' via constructor to bean named 'spring.netty-org.springframework.boot.autoconfigure.netty.NettyProperties'
[DEBUG] [2021-07-01 20:54:01] InternalLoggerFactory.useSlf4JLoggerFactory(63) | Using SLF4J as the default logging framework
[DEBUG] [2021-07-01 20:54:01] ResourceLeakDetector.<clinit>(129) | -Dio.netty.leakDetection.level: simple
[DEBUG] [2021-07-01 20:54:01] ResourceLeakDetector.<clinit>(130) | -Dio.netty.leakDetection.targetRecords: 4
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.sql.init.SqlInitializationAutoConfiguration'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties'
[DEBUG] [2021-07-01 20:54:01] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration'
