[DEBUG] [2021-07-02 08:57:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ef7dd22d390b414dbb32b42b17a968c5, msgType : 19
[DEBUG] [2021-07-02 08:58:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e6f9a7c6a7b84f77b2c01633a6409649, msgType : 19
[DEBUG] [2021-07-02 08:58:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 870a0594bab441cb85fab516aeb6ed7c, msgType : 19
[DEBUG] [2021-07-02 08:58:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 14e8919b303e45a690f1f9f593e2a68f, msgType : 19
[DEBUG] [2021-07-02 08:58:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a21278270ea745e1a58e58661e03a19b, msgType : 19
[DEBUG] [2021-07-02 08:58:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 249ea8d4099a487899feece8adeab59f, msgType : 19
[DEBUG] [2021-07-02 08:58:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ed80776bee3b4bd4882f7f74333c3352, msgType : 19
[DEBUG] [2021-07-02 08:58:58] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0d3905f6e280450c9ffd43f30221b331, msgType : 19
[DEBUG] [2021-07-02 08:59:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b5cd64df40b948b495b793d0536b5a58, msgType : 19
[DEBUG] [2021-07-02 08:59:00] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ebe81bca89994300a77a5a47e2b27aaf, msgType : 19
[DEBUG] [2021-07-02 08:59:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 836edf31de4c41739933a56d9efcf18f, msgType : 19
[DEBUG] [2021-07-02 08:59:02] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 07ed19726fda4f6186a9d35b402d4cc8, msgType : 19
[DEBUG] [2021-07-02 08:59:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e39dc1f1e42f4f50b9326460e58e2105, msgType : 19
[DEBUG] [2021-07-02 08:59:04] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 139a9e9749c94ec7a8f777c734473f3a, msgType : 19
[DEBUG] [2021-07-02 08:59:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : effbf8949ee94f77ac729b5cff43b73a, msgType : 19
[DEBUG] [2021-07-02 08:59:06] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : df892143863948c09960bb5a8d9caca1, msgType : 19
[DEBUG] [2021-07-02 08:59:08] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 5ba5b801af55463fbb0e5ec881b50e6a, msgType : 19
[DEBUG] [2021-07-02 08:59:08] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 168d6c97a7484eacaacafbd35b9059cf, msgType : 19
[DEBUG] [2021-07-02 08:59:10] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e6780cae675741889b5836b1df114ee7, msgType : 19
[DEBUG] [2021-07-02 08:59:10] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0221ec9bd9c745beb230db9ee1032fd3, msgType : 19
[DEBUG] [2021-07-02 08:59:12] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b870fda7828c47f0bf4843b28bc6c4e8, msgType : 19
[DEBUG] [2021-07-02 08:59:12] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d2e793dbb6694ff2bb4f37193ebdb6f9, msgType : 19
[DEBUG] [2021-07-02 08:59:14] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : e2e6b3c0bd6144f0bef5664f7590412e, msgType : 19
[DEBUG] [2021-07-02 08:59:14] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 14337ce4bb5a4f58bdac2553ff29f288, msgType : 19
[DEBUG] [2021-07-02 08:59:16] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 1fe4cac4967a4efe8b43bf49598d366e, msgType : 19
[DEBUG] [2021-07-02 08:59:16] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : fa0d02222d524d70a82894c8975028e4, msgType : 19
[DEBUG] [2021-07-02 08:59:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 01748e3ecf7840b0b135eb38f5495972, msgType : 19
[DEBUG] [2021-07-02 08:59:18] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9137f8bb8e344fe1b22e0660e0de357e, msgType : 19
[DEBUG] [2021-07-02 08:59:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 56ac17a258364d0fa8f10c87622ab754, msgType : 19
[DEBUG] [2021-07-02 08:59:20] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 482544b23f59472c8035d8dcf3529c7c, msgType : 19
[DEBUG] [2021-07-02 08:59:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 29531b9b8f904766afbefdd76ebe2050, msgType : 19
[DEBUG] [2021-07-02 08:59:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 269c0c2347974a03b026f4a4b8a3f1a3, msgType : 19
[DEBUG] [2021-07-02 08:59:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 95b7824d10e74065b4ec963e3960c970, msgType : 18
[DEBUG] [2021-07-02 08:59:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : daef2b3a68a94ae3ac43436c29a89798, msgType : 18
[DEBUG] [2021-07-02 08:59:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 199ece0f4cd541e7a03db081fd2e6dce, msgType : 19
[DEBUG] [2021-07-02 08:59:24] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : cf0031552ac34822b05dd423f020ce02, msgType : 19
[DEBUG] [2021-07-02 08:59:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3ae5337fe3c14efd937ffbe6278abfd3, msgType : 19
[DEBUG] [2021-07-02 08:59:26] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3de480adb7354f5eacfc3feb569dfdac, msgType : 19
[DEBUG] [2021-07-02 08:59:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : d80a556efbd5473784b3da76acec2fd6, msgType : 19
[DEBUG] [2021-07-02 08:59:28] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d534ac195174497ca97dd7a93df041d6, msgType : 19
[DEBUG] [2021-07-02 08:59:30] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a3cf4b1d3c684104a4a2718a9cd91cc9, msgType : 19
[DEBUG] [2021-07-02 08:59:30] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a4400cb7dc494b13861a8a47e104cc41, msgType : 19
[DEBUG] [2021-07-02 08:59:32] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 93e37458fc1a401bab585eb8f95a7d1e, msgType : 19
[DEBUG] [2021-07-02 08:59:32] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5c4543e6e3954e21af7190198b0dcc55, msgType : 19
[DEBUG] [2021-07-02 08:59:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 235c771a85a448a998307faf78574f69, msgType : 19
[DEBUG] [2021-07-02 08:59:34] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : aeec8a186b534d5eb09d8dbed1b69d40, msgType : 19
[DEBUG] [2021-07-02 08:59:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : f6ee40d0a3f34714853203c4c2aede0c, msgType : 19
[DEBUG] [2021-07-02 08:59:36] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 9b88519c41c04c72bb9d59de82b5b03f, msgType : 19
[DEBUG] [2021-07-02 08:59:38] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 93ea18299cc94cd29522a5b4dbf16b1d, msgType : 19
[DEBUG] [2021-07-02 08:59:38] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ad81d5e1af0f4bef8d320a87e9a52407, msgType : 19
[DEBUG] [2021-07-02 08:59:40] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 5e0ba59f875247059f7592eff439e0f7, msgType : 19
[DEBUG] [2021-07-02 08:59:40] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 4038ceee766446ee8bcfec6c54011547, msgType : 19
[DEBUG] [2021-07-02 08:59:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 852dac01596e4e48a7d5ad36763ac2c6, msgType : 19
[DEBUG] [2021-07-02 08:59:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a5ade279ac434445ba967c012e51665a, msgType : 19
[DEBUG] [2021-07-02 08:59:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 791d7116939349119df477ff4bf11457, msgType : 19
[DEBUG] [2021-07-02 08:59:44] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : bb3ad1d77ec34655aac69566596bbaca, msgType : 19
[DEBUG] [2021-07-02 08:59:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : a2a3e2c58e0d457c9549d3600877d847, msgType : 19
[DEBUG] [2021-07-02 08:59:46] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 001ec17667d34145965abfb32de14a6d, msgType : 19
[DEBUG] [2021-07-02 08:59:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 681f1fe4262b4783b69d2861fb23a152, msgType : 19
[DEBUG] [2021-07-02 08:59:48] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0aa13a7a270c4baf8a36a8165b620d32, msgType : 19
[DEBUG] [2021-07-02 08:59:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 3c824979d0044f7a8da49da2d03199f8, msgType : 19
[DEBUG] [2021-07-02 08:59:50] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : e7866b3e99104c45861eab18c15fab1c, msgType : 19
[DEBUG] [2021-07-02 08:59:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f3118650829a4932ae0b5c02c29a6d90, msgType : 19
[DEBUG] [2021-07-02 08:59:52] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8dd8843bf9004595952efd51aa68d618, msgType : 19
[DEBUG] [2021-07-02 08:59:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a2742a1a1a124293bd007ccfb307d182, msgType : 19
[DEBUG] [2021-07-02 08:59:54] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : f641eba663574018930840ad9cfd9f73, msgType : 19
[DEBUG] [2021-07-02 08:59:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 7b1601a3d3eb4f769e01b9a44bdd920a, msgType : 19
[DEBUG] [2021-07-02 08:59:56] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9254ae9b77d3492ba3813893c3157e2d, msgType : 19
[DEBUG] [2021-07-02 08:59:56] LogFormatUtils.traceDebug(91) | POST "/v1/usr/signup?user_id=seller&password=123&user_type=0", parameters={masked}
[DEBUG] [2021-07-02 08:59:56] AbstractHandlerMapping.getHandler(522) | Mapped to com.example.demo.controller.UserController#signup(String, String, int, String)
[INFO] [2021-07-02 08:59:56] ContractClient.loadContractAddr(73) |  load contract address from contract.properties, address is 0x33e7776a7776d4fef39c3f57a7505e2f3c798005
[DEBUG] [2021-07-02 08:59:56] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.7.2, supportedVersion:2.7.2
[DEBUG] [2021-07-02 08:59:56] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
